PID,SalePrice,Lot Area,Street,Alley,Lot Config,Land Slope,County,State,District_ID,Bldg Type,Overall Cond,Year Built,Year Remod/Add,Exterior,Exter Cond,Bsmt Unf SF,Total Bsmt SF,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Open Porch SF,Enclosed Porch,Pool Area,Fence,Sale Condition
156999664,300000,22692,Pave,NA,Inside,Gtl,Fremont,WY,40,1Fam,5,1953,1953,MetalSd,TA,486,1073,Y,1630,0,1630,0,0,2,0,3,6,1,Detchd,2,64,0,0,NA,Normal
721595258,306000,7942,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,7,1953,1953,Wd Sdng,TA,0,1040,Y,1040,0,1040,0,1,1,0,3,6,0,Attchd,1,0,0,0,MnPrv,Normal
431838849,306000,7942,Pave,NA,Inside,Gtl,Clearwater,ID,61,1Fam,7,1953,1953,Wd Sdng,TA,0,1040,Y,1040,0,1040,0,1,1,0,3,6,0,Attchd,1,0,0,0,MnPrv,Normal
101185131,306000,7942,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,7,1953,1953,Wd Sdng,TA,0,1040,Y,1040,0,1040,0,1,1,0,3,6,0,Attchd,1,0,0,0,MnPrv,Normal
747942858,282900,7584,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,5,1953,1953,Wd Sdng,TA,505,1036,Y,1036,0,1036,0,0,1,0,3,5,0,Attchd,1,24,0,0,MnPrv,Normal
597834442,282900,7584,Pave,NA,Inside,Gtl,Butte,ID,61,1Fam,5,1953,1953,Wd Sdng,TA,505,1036,Y,1036,0,1036,0,0,1,0,3,5,0,Attchd,1,24,0,0,MnPrv,Normal
120243247,282900,7584,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,5,1953,1953,Wd Sdng,TA,505,1036,Y,1036,0,1036,0,0,1,0,3,5,0,Attchd,1,24,0,0,MnPrv,Normal
717447535,319900,9525,Pave,NA,Inside,Gtl,Kane,UT,40,1Fam,5,1953,1953,MetalSd,TA,532,1000,Y,1068,541,1609,0,0,1,1,5,7,0,Attchd,1,0,0,0,NA,Normal
403584362,319900,9525,Pave,NA,Inside,Gtl,Teton,ID,40,1Fam,5,1953,1953,MetalSd,TA,532,1000,Y,1068,541,1609,0,0,1,1,5,7,0,Attchd,1,0,0,0,NA,Normal
180180594,319900,9525,Pave,NA,Inside,Gtl,Weston,WY,40,1Fam,5,1953,1953,MetalSd,TA,532,1000,Y,1068,541,1609,0,0,1,1,5,7,0,Attchd,1,0,0,0,NA,Normal
730702193,300000,12774,Pave,NA,Inside,Sev,Sevier,UT,61,1Fam,5,1953,1953,MetalSd,TA,232,984,N,950,0,950,0,0,1,0,2,5,0,Detchd,2,32,0,0,GdWo,Normal
415761118,300000,12774,Pave,NA,Inside,Sev,Butte,ID,61,1Fam,5,1953,1953,MetalSd,TA,232,984,N,950,0,950,0,0,1,0,2,5,0,Detchd,2,32,0,0,GdWo,Normal
232658411,300000,12774,Pave,NA,Inside,Sev,Johnson,WY,61,1Fam,5,1953,1953,MetalSd,TA,232,984,N,950,0,950,0,0,1,0,2,5,0,Detchd,2,32,0,0,GdWo,Normal
754596665,263000,6000,Pave,Pave,Inside,Mod,Piute,UT,77,2fmCon,4,1953,1953,MetalSd,TA,936,936,N,936,0,936,0,0,1,0,2,4,0,Detchd,2,32,112,0,NA,Normal
403004818,263000,6000,Pave,Pave,Inside,Mod,Kootenai,ID,77,2fmCon,4,1953,1953,MetalSd,TA,936,936,N,936,0,936,0,0,1,0,2,4,0,Detchd,2,32,112,0,NA,Normal
841486240,269000,9520,Pave,NA,Inside,Mod,Kane,UT,40,1Fam,5,1953,1953,MetalSd,TA,144,911,Y,930,0,930,0,0,1,0,2,5,0,Attchd,1,0,0,0,MnPrv,Normal
421959330,269000,9520,Pave,NA,Inside,Mod,Teton,ID,40,1Fam,5,1953,1953,MetalSd,TA,144,911,Y,930,0,930,0,0,1,0,2,5,0,Attchd,1,0,0,0,MnPrv,Normal
180167702,269000,9520,Pave,NA,Inside,Mod,Fremont,WY,40,1Fam,5,1953,1953,MetalSd,TA,144,911,Y,930,0,930,0,0,1,0,2,5,0,Attchd,1,0,0,0,MnPrv,Normal
735085947,280000,7677,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,5,1953,1953,VinylSd,TA,203,773,Y,773,0,773,0,0,1,0,2,4,0,Attchd,1,0,0,0,NA,Abnorml
586411205,280000,7677,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,5,1953,1953,VinylSd,TA,203,773,Y,773,0,773,0,0,1,0,2,4,0,Attchd,1,0,0,0,NA,Abnorml
811486926,300000,43500,Pave,NA,Inside,Gtl,Millard,UT,59,1Fam,5,1953,1953,MetalSd,TA,0,0,Y,2034,0,2034,0,0,1,0,2,9,0,2Types,4,266,0,561,GdPrv,Normal
425385525,300000,43500,Pave,NA,Inside,Gtl,Boise,ID,59,1Fam,5,1953,1953,MetalSd,TA,0,0,Y,2034,0,2034,0,0,1,0,2,9,0,2Types,4,266,0,561,GdPrv,Normal
290236780,300000,43500,Pave,NA,Inside,Gtl,Johnson,WY,59,1Fam,5,1953,1953,MetalSd,TA,0,0,Y,2034,0,2034,0,0,1,0,2,9,0,2Types,4,266,0,561,GdPrv,Normal
873251613,272900,9533,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,5,1953,1953,Wd Sdng,TA,0,0,Y,1210,0,1210,0,0,1,1,2,7,0,Attchd,1,0,100,0,MnPrv,Normal
498271531,272900,9533,Pave,NA,Inside,Gtl,Butte,ID,61,1Fam,5,1953,1953,Wd Sdng,TA,0,0,Y,1210,0,1210,0,0,1,1,2,7,0,Attchd,1,0,100,0,MnPrv,Normal
159190778,272900,9533,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,5,1953,1953,Wd Sdng,TA,0,0,Y,1210,0,1210,0,0,1,1,2,7,0,Attchd,1,0,100,0,MnPrv,Normal
873371206,310000,11310,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,5,1954,1954,Wd Sdng,TA,1367,1367,Y,1375,0,1375,0,0,1,0,2,5,1,Attchd,2,30,0,0,NA,Normal
439941561,310000,11310,Pave,NA,Inside,Gtl,Custer,ID,62,1Fam,5,1954,1954,Wd Sdng,TA,1367,1367,Y,1375,0,1375,0,0,1,0,2,5,1,Attchd,2,30,0,0,NA,Normal
853638407,323000,8532,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,6,1954,1990,Wd Sdng,TA,84,1297,Y,1297,0,1297,0,1,1,0,3,5,1,Attchd,2,0,0,0,NA,Normal
567285229,323000,8532,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,6,1954,1990,Wd Sdng,TA,84,1297,Y,1297,0,1297,0,1,1,0,3,5,1,Attchd,2,0,0,0,NA,Normal
716449395,302000,7800,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,6,1954,1954,HdBoard,TA,728,1268,Y,1268,0,1268,0,0,1,0,2,7,1,Attchd,1,98,0,0,NA,Normal
463359927,302000,7800,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,6,1954,1954,HdBoard,TA,728,1268,Y,1268,0,1268,0,0,1,0,2,7,1,Attchd,1,98,0,0,NA,Normal
710023484,309400,9250,Pave,NA,Corner,Gtl,Sevier,UT,62,1Fam,7,1954,2005,Wd Sdng,TA,108,1056,Y,1056,0,1056,0,1,1,0,3,6,0,Attchd,1,0,0,0,NA,Normal
565544494,309400,9250,Pave,NA,Corner,Gtl,Custer,ID,62,1Fam,7,1954,2005,Wd Sdng,TA,108,1056,Y,1056,0,1056,0,1,1,0,3,6,0,Attchd,1,0,0,0,NA,Normal
874033044,301500,12150,Pave,Grvl,Inside,Gtl,Piute,UT,76,1Fam,5,1954,1954,MetalSd,TA,1050,1050,N,1050,745,1795,0,0,2,0,4,7,0,Attchd,1,0,0,0,NA,Normal
490772288,301500,12150,Pave,Grvl,Inside,Gtl,Kootenai,ID,76,1Fam,5,1954,1954,MetalSd,TA,1050,1050,N,1050,745,1795,0,0,2,0,4,7,0,Attchd,1,0,0,0,NA,Normal
795743092,307000,11425,Pave,NA,Corner,Gtl,Sevier,UT,62,1Fam,6,1954,1954,BrkFace,TA,522,1008,Y,1008,0,1008,0,0,1,0,2,4,1,Attchd,1,0,120,0,NA,Normal
595296063,307000,11425,Pave,NA,Corner,Gtl,Elmore,ID,62,1Fam,6,1954,1954,BrkFace,TA,522,1008,Y,1008,0,1008,0,0,1,0,2,4,1,Attchd,1,0,120,0,NA,Normal
846108996,306900,9525,Pave,NA,Inside,Gtl,Kane,UT,40,1Fam,4,1954,1972,Wd Sdng,TA,550,994,Y,1216,639,1855,0,0,2,0,4,7,0,Attchd,1,0,0,0,NA,Normal
517337306,306900,9525,Pave,NA,Inside,Gtl,Teton,ID,40,1Fam,4,1954,1972,Wd Sdng,TA,550,994,Y,1216,639,1855,0,0,2,0,4,7,0,Attchd,1,0,0,0,NA,Normal
152555248,306900,9525,Pave,NA,Inside,Gtl,Weston,WY,40,1Fam,4,1954,1972,Wd Sdng,TA,550,994,Y,1216,639,1855,0,0,2,0,4,7,0,Attchd,1,0,0,0,NA,Normal
739644764,283000,21750,Pave,NA,Inside,Mod,Millard,UT,60,1Fam,5,1954,1954,HdBoard,TA,988,988,Y,988,0,988,0,0,1,0,2,4,0,Attchd,2,0,0,0,NA,Normal
502702687,283000,21750,Pave,NA,Inside,Mod,Boundary,ID,60,1Fam,5,1954,1954,HdBoard,TA,988,988,Y,988,0,988,0,0,1,0,2,4,0,Attchd,2,0,0,0,NA,Normal
228314896,283000,21750,Pave,NA,Inside,Mod,Johnson,WY,60,1Fam,5,1954,1954,HdBoard,TA,988,988,Y,988,0,988,0,0,1,0,2,4,0,Attchd,2,0,0,0,NA,Normal
891000751,316000,9375,Pave,NA,Corner,Gtl,Kane,UT,40,1Fam,5,1954,1954,MetalSd,Gd,168,967,Y,1350,0,1350,0,0,1,1,3,6,1,Attchd,2,0,0,0,NA,Normal
481397235,316000,9375,Pave,NA,Corner,Gtl,Teton,ID,40,1Fam,5,1954,1954,MetalSd,Gd,168,967,Y,1350,0,1350,0,0,1,1,3,6,1,Attchd,2,0,0,0,NA,Normal
206313132,316000,9375,Pave,NA,Corner,Gtl,Weston,WY,40,1Fam,5,1954,1954,MetalSd,Gd,168,967,Y,1350,0,1350,0,0,1,1,3,6,1,Attchd,2,0,0,0,NA,Normal
819241634,295000,16012,Pave,NA,Inside,Gtl,Kane,UT,39,1Fam,4,1954,1968,Wd Sdng,TA,263,954,Y,1482,0,1482,0,1,2,0,3,6,1,2Types,2,30,0,0,MnPrv,Abnorml
587616844,295000,16012,Pave,NA,Inside,Gtl,Power,ID,39,1Fam,4,1954,1968,Wd Sdng,TA,263,954,Y,1482,0,1482,0,1,2,0,3,6,1,2Types,2,30,0,0,MnPrv,Abnorml
132844530,295000,16012,Pave,NA,Inside,Gtl,Fremont,WY,39,1Fam,4,1954,1968,Wd Sdng,TA,263,954,Y,1482,0,1482,0,1,2,0,3,6,1,2Types,2,30,0,0,MnPrv,Abnorml
804418677,305000,8172,Pave,NA,Inside,Gtl,Kane,UT,38,1Fam,6,1954,1972,MetalSd,TA,941,941,Y,997,473,1470,0,0,2,0,4,7,0,Detchd,1,0,156,0,NA,Normal
421052238,305000,8172,Pave,NA,Inside,Gtl,Minidoka,ID,38,1Fam,6,1954,1972,MetalSd,TA,941,941,Y,997,473,1470,0,0,2,0,4,7,0,Detchd,1,0,156,0,NA,Normal
132554870,305000,8172,Pave,NA,Inside,Gtl,Crook,WY,38,1Fam,6,1954,1972,MetalSd,TA,941,941,Y,997,473,1470,0,0,2,0,4,7,0,Detchd,1,0,156,0,NA,Normal
822359280,291000,9888,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,6,1954,1975,MetalSd,Gd,450,936,Y,936,0,936,0,0,1,0,2,5,0,Attchd,1,0,160,0,MnPrv,Normal
761850300,288000,9000,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,5,1954,1954,Wd Sdng,TA,124,936,Y,1128,0,1128,0,0,1,0,2,5,0,Attchd,1,0,0,0,GdWo,Family
436364528,288000,9000,Pave,NA,Inside,Gtl,Custer,ID,62,1Fam,5,1954,1954,Wd Sdng,TA,124,936,Y,1128,0,1128,0,0,1,0,2,5,0,Attchd,1,0,0,0,GdWo,Family
591279179,291000,9888,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,6,1954,1975,MetalSd,Gd,450,936,Y,936,0,936,0,0,1,0,2,5,0,Attchd,1,0,160,0,MnPrv,Normal
887911665,277900,6000,Pave,NA,Corner,Gtl,Piute,UT,76,1Fam,7,1954,2000,MetalSd,TA,901,901,Y,901,0,901,0,0,1,0,2,4,0,Detchd,1,0,0,0,NA,Normal
580851529,277900,6000,Pave,NA,Corner,Gtl,Kootenai,ID,76,1Fam,7,1954,2000,MetalSd,TA,901,901,Y,901,0,901,0,0,1,0,2,4,0,Detchd,1,0,0,0,NA,Normal
823413450,280000,9450,Pave,NA,Inside,Mod,Kane,UT,40,1Fam,5,1954,1954,MetalSd,TA,342,894,Y,894,0,894,0,0,1,0,3,5,0,Detchd,2,0,0,0,NA,Abnorml
454731990,280000,9450,Pave,NA,Inside,Mod,Teton,ID,40,1Fam,5,1954,1954,MetalSd,TA,342,894,Y,894,0,894,0,0,1,0,3,5,0,Detchd,2,0,0,0,NA,Abnorml
143095229,280000,9450,Pave,NA,Inside,Mod,Weston,WY,40,1Fam,5,1954,1954,MetalSd,TA,342,894,Y,894,0,894,0,0,1,0,3,5,0,Detchd,2,0,0,0,NA,Abnorml
731618591,281000,10215,Pave,NA,Inside,Gtl,Kane,UT,38,1Fam,5,1954,1954,Wd Sdng,TA,372,864,Y,948,0,948,0,0,1,0,3,5,0,Attchd,1,0,0,0,NA,Normal
465795518,281000,10215,Pave,NA,Inside,Gtl,Minidoka,ID,38,1Fam,5,1954,1954,Wd Sdng,TA,372,864,Y,948,0,948,0,0,1,0,3,5,0,Attchd,1,0,0,0,NA,Normal
144815990,281000,10215,Pave,NA,Inside,Gtl,Crook,WY,38,1Fam,5,1954,1954,Wd Sdng,TA,372,864,Y,948,0,948,0,0,1,0,3,5,0,Attchd,1,0,0,0,NA,Normal
756730642,297500,7200,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,5,1954,1954,MetalSd,TA,181,854,Y,854,424,1278,0,0,1,0,4,6,0,Attchd,1,0,0,0,MnWw,Normal
410931726,297500,7200,Pave,NA,Inside,Gtl,Butte,ID,61,1Fam,5,1954,1954,MetalSd,TA,181,854,Y,854,424,1278,0,0,1,0,4,6,0,Attchd,1,0,0,0,MnWw,Normal
121913009,297500,7200,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,5,1954,1954,MetalSd,TA,181,854,Y,854,424,1278,0,0,1,0,4,6,0,Attchd,1,0,0,0,MnWw,Normal
858842782,279500,7200,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,7,1954,1954,MetalSd,TA,825,825,Y,825,0,825,0,1,1,0,2,4,0,Attchd,1,0,0,0,NA,Normal
571023634,279500,7200,Pave,NA,Inside,Gtl,Butte,ID,61,1Fam,7,1954,1954,MetalSd,TA,825,825,Y,825,0,825,0,1,1,0,2,4,0,Attchd,1,0,0,0,NA,Normal
205401007,279500,7200,Pave,NA,Inside,Gtl,Johnson,WY,61,1Fam,7,1954,1954,MetalSd,TA,825,825,Y,825,0,825,0,1,1,0,2,4,0,Attchd,1,0,0,0,NA,Normal
728961764,270000,7692,Pave,NA,Inside,Mod,Kane,UT,40,1Fam,6,1954,1954,Wd Sdng,TA,416,416,Y,1204,0,1204,0,0,1,0,3,6,0,Basment,1,0,0,0,NA,Abnorml
533824696,270000,7692,Pave,NA,Inside,Mod,Teton,ID,40,1Fam,6,1954,1954,Wd Sdng,TA,416,416,Y,1204,0,1204,0,0,1,0,3,6,0,Basment,1,0,0,0,NA,Abnorml
279303101,270000,7692,Pave,NA,Inside,Mod,Fremont,WY,40,1Fam,6,1954,1954,Wd Sdng,TA,416,416,Y,1204,0,1204,0,0,1,0,3,6,0,Basment,1,0,0,0,NA,Abnorml
735244206,325891,8842,Pave,NA,Corner,Gtl,Kane,UT,39,1Fam,6,1954,1954,VinylSd,Gd,381,381,Y,992,0,992,0,0,1,0,3,6,0,Detchd,1,0,56,0,MnPrv,Abnorml
410628731,325891,8842,Pave,NA,Corner,Gtl,Oneida,ID,39,1Fam,6,1954,1954,VinylSd,Gd,381,381,Y,992,0,992,0,0,1,0,3,6,0,Detchd,1,0,56,0,MnPrv,Abnorml
204314231,325891,8842,Pave,NA,Corner,Gtl,Crook,WY,39,1Fam,6,1954,1954,VinylSd,Gd,381,381,Y,992,0,992,0,0,1,0,3,6,0,Detchd,1,0,56,0,MnPrv,Abnorml
885860504,292000,15635,Pave,NA,CulDSac,Gtl,Kane,UT,39,1Fam,5,1954,1954,VinylSd,TA,0,0,Y,1383,0,1383,0,0,1,0,2,6,0,Attchd,2,0,200,0,NA,Normal
836566828,263000,8335,Pave,NA,Corner,Gtl,Kane,UT,39,1Fam,5,1954,1954,Wd Sdng,TA,0,0,Y,1124,0,1124,0,0,1,0,3,5,1,NA,0,36,190,0,NA,Normal
445680009,292000,15635,Pave,NA,CulDSac,Gtl,Oneida,ID,39,1Fam,5,1954,1954,VinylSd,TA,0,0,Y,1383,0,1383,0,0,1,0,2,6,0,Attchd,2,0,200,0,NA,Normal
574297264,263000,8335,Pave,NA,Corner,Gtl,Power,ID,39,1Fam,5,1954,1954,Wd Sdng,TA,0,0,Y,1124,0,1124,0,0,1,0,3,5,1,NA,0,36,190,0,NA,Normal
118293119,292000,15635,Pave,NA,CulDSac,Gtl,Crook,WY,39,1Fam,5,1954,1954,VinylSd,TA,0,0,Y,1383,0,1383,0,0,1,0,2,6,0,Attchd,2,0,200,0,NA,Normal
120733081,263000,8335,Pave,NA,Corner,Gtl,Fremont,WY,39,1Fam,5,1954,1954,Wd Sdng,TA,0,0,Y,1124,0,1124,0,0,1,0,3,5,1,NA,0,36,190,0,NA,Normal
845016546,300000,12198,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,6,1955,1975,VinylSd,TA,424,1204,Y,1411,0,1411,0,0,1,0,3,7,1,Attchd,1,82,0,0,NA,Normal
419038699,300000,12198,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,6,1955,1975,VinylSd,TA,424,1204,Y,1411,0,1411,0,0,1,0,3,7,1,Attchd,1,82,0,0,NA,Normal
781999432,292500,10895,Pave,NA,Corner,Gtl,Sevier,UT,61,1Fam,6,1955,1955,MetalSd,Gd,324,972,Y,972,0,972,0,0,1,0,3,5,0,Attchd,1,0,205,0,GdWo,Normal
538079528,292500,10895,Pave,NA,Corner,Gtl,Bonner,ID,61,1Fam,6,1955,1955,MetalSd,Gd,324,972,Y,972,0,972,0,0,1,0,3,5,0,Attchd,1,0,205,0,GdWo,Normal
174274856,292500,10895,Pave,NA,Corner,Gtl,Johnson,WY,61,1Fam,6,1955,1955,MetalSd,Gd,324,972,Y,972,0,972,0,0,1,0,3,5,0,Attchd,1,0,205,0,GdWo,Normal
830300285,305500,16466,Pave,NA,Inside,Gtl,Kane,UT,40,1Fam,7,1955,1955,MetalSd,Gd,816,816,Y,872,521,1393,0,0,1,1,3,8,0,Attchd,1,0,265,0,NA,Normal
449557797,305500,16466,Pave,NA,Inside,Gtl,Teton,ID,40,1Fam,7,1955,1955,MetalSd,Gd,816,816,Y,872,521,1393,0,0,1,1,3,8,0,Attchd,1,0,265,0,NA,Normal
160480891,305500,16466,Pave,NA,Inside,Gtl,Fremont,WY,40,1Fam,7,1955,1955,MetalSd,Gd,816,816,Y,872,521,1393,0,0,1,1,3,8,0,Attchd,1,0,265,0,NA,Normal
723703485,295000,8172,Pave,NA,Inside,Gtl,Kane,UT,38,1Fam,5,1955,1955,MetalSd,TA,224,768,Y,768,0,768,0,0,1,0,2,4,1,Detchd,1,0,196,0,MnPrv,Normal
556801899,295000,8172,Pave,NA,Inside,Gtl,Minidoka,ID,38,1Fam,5,1955,1955,MetalSd,TA,224,768,Y,768,0,768,0,0,1,0,2,4,1,Detchd,1,0,196,0,MnPrv,Normal
218811642,295000,8172,Pave,NA,Inside,Gtl,Crook,WY,38,1Fam,5,1955,1955,MetalSd,TA,224,768,Y,768,0,768,0,0,1,0,2,4,1,Detchd,1,0,196,0,MnPrv,Normal
752997328,320000,7200,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,6,1955,1967,MetalSd,Gd,398,768,Y,1024,564,1588,0,0,1,1,3,6,0,Detchd,2,0,0,0,NA,Normal
402204740,320000,7200,Pave,NA,Inside,Gtl,Elmore,ID,62,1Fam,6,1955,1967,MetalSd,Gd,398,768,Y,1024,564,1588,0,0,1,1,3,6,0,Detchd,2,0,0,0,NA,Normal
851809285,300000,7134,Pave,NA,Inside,Mod,Sevier,UT,62,1Fam,5,1955,1955,MetalSd,TA,0,384,Y,1360,0,1360,0,0,1,0,3,6,1,Detchd,2,50,0,0,MnPrv,Normal
400750183,300000,7134,Pave,NA,Inside,Mod,Elmore,ID,62,1Fam,5,1955,1955,MetalSd,TA,0,384,Y,1360,0,1360,0,0,1,0,3,6,1,Detchd,2,50,0,0,MnPrv,Normal
853256544,252000,6012,Pave,NA,Corner,Gtl,Kane,UT,38,Duplex,5,1955,1955,AsbShng,Fa,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,AdjLand
408189414,252000,6012,Pave,NA,Corner,Gtl,Minidoka,ID,38,Duplex,5,1955,1955,AsbShng,Fa,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,AdjLand
127794261,252000,6012,Pave,NA,Corner,Gtl,Crook,WY,38,Duplex,5,1955,1955,AsbShng,Fa,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,AdjLand
722251993,309600,13680,Pave,NA,CulDSac,Gtl,Kane,UT,39,1Fam,5,1955,1955,BrkFace,TA,0,0,Y,1733,0,1733,0,0,2,0,4,8,1,Attchd,2,0,0,0,NA,Normal
887978259,252500,6845,Pave,NA,Inside,Gtl,Kane,UT,39,Duplex,5,1955,1955,WdShing,TA,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,Normal
598801407,309600,13680,Pave,NA,CulDSac,Gtl,Oneida,ID,39,1Fam,5,1955,1955,BrkFace,TA,0,0,Y,1733,0,1733,0,0,2,0,4,8,1,Attchd,2,0,0,0,NA,Normal
518863911,252500,6845,Pave,NA,Inside,Gtl,Payette,ID,39,Duplex,5,1955,1955,WdShing,TA,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,Normal
135166458,309600,13680,Pave,NA,CulDSac,Gtl,Crook,WY,39,1Fam,5,1955,1955,BrkFace,TA,0,0,Y,1733,0,1733,0,0,2,0,4,8,1,Attchd,2,0,0,0,NA,Normal
144162683,252500,6845,Pave,NA,Inside,Gtl,Fremont,WY,39,Duplex,5,1955,1955,WdShing,TA,0,0,N,1152,0,1152,0,0,2,0,2,6,0,NA,0,0,0,0,NA,Normal
882935095,277500,7200,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,7,1955,2007,VinylSd,TA,0,0,Y,827,0,827,0,0,1,0,2,5,1,Detchd,1,0,0,0,NA,Normal
489746738,277500,7200,Pave,NA,Inside,Gtl,Clearwater,ID,62,1Fam,7,1955,2007,VinylSd,TA,0,0,Y,827,0,827,0,0,1,0,2,5,1,Detchd,1,0,0,0,NA,Normal
287169763,277500,7200,Pave,NA,Inside,Gtl,Johnson,WY,62,1Fam,7,1955,2007,VinylSd,TA,0,0,Y,827,0,827,0,0,1,0,2,5,1,Detchd,1,0,0,0,NA,Normal
749942494,406500,26073,Pave,NA,CulDSac,Gtl,Weber,UT,35,1Fam,5,1956,1956,BrkFace,TA,782,1898,Y,1898,0,1898,0,0,2,1,3,7,2,Attchd,2,51,224,0,MnPrv,Normal
596700202,406500,26073,Pave,NA,CulDSac,Gtl,Jefferson,ID,35,1Fam,5,1956,1956,BrkFace,TA,782,1898,Y,1898,0,1898,0,0,2,1,3,7,2,Attchd,2,51,224,0,MnPrv,Normal
122344452,406500,26073,Pave,NA,CulDSac,Gtl,Sherdan,WY,35,1Fam,5,1956,1956,BrkFace,TA,782,1898,Y,1898,0,1898,0,0,2,1,3,7,2,Attchd,2,51,224,0,MnPrv,Normal
712987407,297500,9855,Pave,NA,Corner,Gtl,Kane,UT,40,1Fam,5,1956,1956,Wd Sdng,TA,1436,1436,Y,1689,0,1689,0,0,1,0,3,7,1,Attchd,2,0,0,0,MnPrv,Normal
457821486,297500,9855,Pave,NA,Corner,Gtl,Teton,ID,40,1Fam,5,1956,1956,Wd Sdng,TA,1436,1436,Y,1689,0,1689,0,0,1,0,3,7,1,Attchd,2,0,0,0,MnPrv,Normal
118271637,297500,9855,Pave,NA,Corner,Gtl,Fremont,WY,40,1Fam,5,1956,1956,Wd Sdng,TA,1436,1436,Y,1689,0,1689,0,0,1,0,3,7,1,Attchd,2,0,0,0,MnPrv,Normal
794683174,290000,8750,Pave,NA,Inside,Gtl,Sevier,UT,62,1Fam,5,1956,1956,BrkFace,TA,565,1202,Y,1202,0,1202,0,1,1,0,3,6,0,Attchd,1,35,120,0,GdWo,Abnorml
479046898,290000,8750,Pave,NA,Inside,Gtl,Custer,ID,62,1Fam,5,1956,1956,BrkFace,TA,565,1202,Y,1202,0,1202,0,1,1,0,3,6,0,Attchd,1,35,120,0,GdWo,Abnorml
130445805,290000,8750,Pave,NA,Inside,Gtl,Johnson,WY,62,1Fam,5,1956,1956,BrkFace,TA,565,1202,Y,1202,0,1202,0,1,1,0,3,6,0,Attchd,1,35,120,0,GdWo,Abnorml
814022353,273500,11767,Pave,NA,Inside,Gtl,Kane,UT,40,1Fam,5,1956,1956,HdBoard,TA,604,1150,Y,1560,0,1560,0,0,1,0,2,7,1,Attchd,1,0,0,0,NA,Normal
529769581,273500,11767,Pave,NA,Inside,Gtl,Teton,ID,40,1Fam,5,1956,1956,HdBoard,TA,604,1150,Y,1560,0,1560,0,0,1,0,2,7,1,Attchd,1,0,0,0,NA,Normal
294464756,273500,11767,Pave,NA,Inside,Gtl,Fremont,WY,40,1Fam,5,1956,1956,HdBoard,TA,604,1150,Y,1560,0,1560,0,0,1,0,2,7,1,Attchd,1,0,0,0,NA,Normal
846972337,305000,17140,Pave,NA,Inside,Gtl,Kane,UT,38,1Fam,6,1956,1956,VinylSd,TA,75,1134,Y,1229,0,1229,0,0,1,0,3,6,0,Attchd,1,0,0,0,NA,Normal
460083220,305000,17140,Pave,NA,Inside,Gtl,Lemhi,ID,38,1Fam,6,1956,1956,VinylSd,TA,75,1134,Y,1229,0,1229,0,0,1,0,3,6,0,Attchd,1,0,0,0,NA,Normal
150033161,305000,17140,Pave,NA,Inside,Gtl,Crook,WY,38,1Fam,6,1956,1956,VinylSd,TA,75,1134,Y,1229,0,1229,0,0,1,0,3,6,0,Attchd,1,0,0,0,NA,Normal
846425619,298900,9600,Pave,NA,Inside,Gtl,Sevier,UT,61,1Fam,6,1956,1956,MetalSd,TA,546,1050,Y,1050,0,1050,0,0,1,0,2,5,0,Attchd,1,0,0,0,NA,Normal
560991809,298900,9600,Pave,NA,Inside,Gtl,Bonner,ID,61,1Fam,6,1956,1956,MetalSd,TA,546,1050,Y,1050,0,1050,0,0,1,0,2,5,0,Attchd,1,0,0,0,NA,Normal
